S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,25.47,950.00,957.50,925.10,957.50,957.50,0.00,0.00,937.20,386.00,941.10,"361,758.00",24,16.40,32.40,1.74,3.50,2.12,"1,240.00",827.90
2,ADBL,23.25,314.00,314.00,305.10,305.50,305.50,0.00,0.00,307.36,"21,066.00",309.50,"6,474,763.60",181,-4.00,8.90,-1.29,2.92,-0.61,344.90,272.30
3,AHL,22.20,535.00,535.00,500.00,512.00,512.00,0.00,0.00,508.06,"7,813.00",534.00,"3,969,476.60",105,-22.00,35.00,-4.12,7.00,0.77,721.00,461.10
4,AHPC,23.92,275.00,280.00,271.00,271.00,271.00,0.00,0.00,272.79,"115,082.00",277.00,"31,393,727.50",433,-6.00,9.00,-2.17,3.32,-0.66,334.00,250.10
5,AKJCL,24.04,389.00,389.00,349.70,351.00,351.00,0.00,0.00,357.49,"424,809.00",375.00,"151,864,138.50",724,-24.00,39.30,-6.40,11.24,-1.85,431.80,172.90
6,AKPL,21.39,255.00,273.10,255.00,261.90,261.90,0.00,0.00,263.07,"73,485.00",267.80,"19,331,497.30",326,-5.90,18.10,-2.20,7.10,-0.45,317.00,227.50
7,ALBSL,30.87,"1,070.00","1,135.00","1,070.00","1,109.90","1,109.90",0.00,0.00,"1,105.43","2,307.00","1,115.00","2,550,230.70",113,-5.10,65.00,-0.46,6.07,0.40,"1,334.00",771.00
8,ALICL,26.40,450.00,454.70,445.00,447.20,447.20,0.00,0.00,446.87,"18,756.00",450.50,"8,381,519.10",124,-3.30,9.70,-0.73,2.18,0.07,759.00,430.00
9,ANLB,26.17,"6,100.00","6,100.00","6,000.00","6,000.10","6,000.10",0.00,0.00,"6,010.26",213.00,"6,285.00","1,280,184.50",19,-284.90,100.00,-4.53,1.67,-0.17,"6,989.00","5,055.20"
10,API,25.54,341.00,341.00,329.00,330.00,330.00,0.00,0.00,331.10,"142,392.00",334.90,"47,145,338.00",525,-4.90,12.00,-1.46,3.65,-0.33,368.90,258.80
11,AVYAN,43.30,"1,100.00","1,158.70","1,100.00","1,115.00","1,115.00",0.00,0.00,"1,118.48","10,880.00","1,100.00","12,169,079.80",195,15.00,58.70,1.36,5.34,-0.31,"1,366.00",906.00
12,BANDIPUR,20.26,825.00,829.70,797.00,801.00,801.00,0.00,0.00,805.04,"29,428.00",824.70,"23,690,608.10",670,-23.70,32.70,-2.87,4.10,-0.50,"1,233.00",285.00
13,BARUN,24.26,340.00,345.00,334.10,335.00,335.00,0.00,0.00,336.16,"51,703.00",340.00,"17,380,522.80",232,-5.00,10.90,-1.47,3.26,-0.35,584.00,292.10
14,BBC,34.40,"4,730.20","4,830.00","4,700.20","4,750.00","4,750.00",0.00,0.00,"4,738.06",459.00,"4,814.90","2,174,771.20",19,-64.90,129.80,-1.35,2.76,0.25,"6,448.00","4,480.00"
15,BEDC,30.74,366.10,370.00,354.20,358.00,358.00,0.00,0.00,361.28,"57,202.00",365.90,"20,666,016.90",306,-7.90,15.80,-2.16,4.46,-0.92,872.00,346.80
16,BFC,25.17,451.00,451.00,441.00,443.00,443.00,0.00,0.00,446.58,"9,306.00",449.00,"4,155,830.90",99,-6.00,10.00,-1.34,2.27,-0.81,579.90,411.50
17,BGWT,26.88,710.00,710.00,682.50,682.50,682.50,0.00,0.00,692.24,"3,384.00",705.00,"2,342,541.70",40,-22.50,27.50,-3.19,4.03,-1.43,"1,110.00",682.50
18,BHCL,22.03,510.00,529.00,502.00,509.90,509.90,0.00,0.00,508.98,"11,312.00",519.00,"5,757,613.30",288,-9.10,27.00,-1.75,5.38,0.18,699.00,292.10
19,BHDC,28.93,456.00,460.00,452.10,452.50,452.50,0.00,0.00,455.89,"104,499.00",455.10,"47,640,197.40",79,-2.60,7.90,-0.57,1.75,-0.75,706.00,426.00
20,BHL,22.07,207.00,220.00,207.00,214.10,214.10,0.00,0.00,214.74,"116,715.00",217.60,"25,063,781.80",597,-3.50,13.00,-1.61,6.28,-0.30,264.40,164.00
21,BHPL,25.39,524.80,538.00,511.00,511.00,511.00,0.00,0.00,518.32,"9,253.00",520.20,"4,796,042.60",114,-9.20,27.00,-1.77,5.28,-1.43,"1,308.40",503.10
22,BJHL,21.35,"1,035.00","1,064.90",950.00,960.00,960.00,0.00,0.00,980.13,"11,405.00","1,035.00","11,178,372.30",431,-75.00,114.90,-7.25,12.09,-2.10,"1,305.00",270.10
23,BNHC,36.73,327.50,327.50,317.00,325.00,325.00,0.00,0.00,321.09,"9,491.00",327.50,"3,047,455.40",87,-2.50,10.50,-0.76,3.31,1.20,613.80,313.10
24,BNT,27.31,"11,500.20","11,500.20","11,406.00","11,406.00","11,406.00",0.00,0.00,"11,473.85",131.00,"11,610.00","1,503,075.00",7,-204.00,94.20,-1.76,0.83,-0.59,"13,205.00","10,660.00"
25,BPCL,28.41,660.00,687.00,660.00,664.80,664.80,0.00,0.00,663.20,"30,420.00",668.00,"20,174,426.10",137,-3.20,27.00,-0.48,4.09,0.24,"1,065.00",440.10
26,BUNGAL,21.96,550.00,573.00,550.00,560.00,560.00,0.00,0.00,561.74,"7,211.00",571.00,"4,050,679.20",226,-11.00,23.00,-1.93,4.18,-0.31,822.00,302.40
27,C30MF,27.94,10.07,10.07,9.80,10.00,10.00,0.00,0.00,9.94,"1,608.00",10.07,"15,987.00",4,-0.07,0.27,-0.70,2.76,0.58,10.71,8.70
