S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACLBSL,27.77,"1,036.00","1,050.00","1,036.00","1,045.42","1,047.00",-1.58,0.00,"1,044.21","1,407.00","1,037.99","1,469,210.00",31,7.43,14.00,0.72,1.35,0.12,"1,491.00",965.00
2,ADBL,42.13,301.00,307.00,295.10,304.20,306.00,-1.80,-0.01,301.61,"122,851.00",297.08,"37,052,937.60",457,7.12,11.90,2.40,4.03,0.85,428.40,272.30
3,AHL,39.06,604.10,634.60,604.10,628.37,634.60,-6.23,-0.01,620.08,"2,575.00",608.95,"1,596,716.30",51,19.42,30.50,3.19,5.05,1.32,904.00,517.00
4,AHPC,34.15,285.90,289.00,283.00,287.12,288.00,-0.88,0.00,286.55,"105,560.00",283.65,"30,247,830.80",350,3.47,6.00,1.22,2.12,0.20,349.00,153.10
5,AKJCL,25.07,209.90,209.90,207.00,208.34,207.90,0.44,0.00,208.33,"76,642.00",207.91,"15,967,078.50",276,0.43,2.90,0.21,1.40,0.00,274.90,150.90
6,AKPL,27.20,256.10,259.00,254.00,256.71,256.10,0.61,0.00,256.97,"157,337.00",253.61,"40,431,281.70",452,3.10,5.00,1.22,1.97,-0.10,326.00,161.90
7,ALBSL,28.75,820.72,840.00,817.40,829.07,825.00,4.07,0.00,827.86,"3,608.00",820.72,"2,986,914.60",73,8.35,22.60,1.02,2.76,0.15,"1,177.00",771.00
8,ALICL,28.86,503.00,505.70,497.10,499.64,500.00,-0.36,0.00,499.47,"25,793.00",499.41,"12,882,837.80",184,0.23,8.60,0.05,1.73,0.03,831.00,484.80
9,ANLB,49.61,"5,451.00","5,840.00","5,451.00","5,705.77","5,684.00",21.77,0.00,"5,545.95","1,513.00","5,561.72","8,391,026.80",47,144.05,389.00,2.59,7.14,2.80,"6,735.00","2,450.00"
10,API,39.08,295.00,295.80,290.00,293.87,294.00,-0.13,0.00,294.13,"116,858.00",290.82,"34,370,950.00",408,3.05,5.80,1.05,2.00,-0.09,390.00,169.00
11,AVYAN,35.91,991.00,"1,024.80",991.00,"1,024.00","1,024.00",0.00,0.00,"1,019.84","1,292.00","1,006.00","1,317,630.00",41,18.00,33.80,1.79,3.41,0.41,"1,306.80",832.00
12,BARUN,37.58,430.00,458.90,430.00,452.20,453.20,-1.00,0.00,447.90,"330,706.00",425.76,"148,121,604.20","1,547",26.44,28.90,6.21,6.72,0.95,589.00,290.00
13,BBC,31.09,"5,350.10","5,457.00","5,350.00","5,432.63","5,438.90",-6.27,0.00,"5,398.44",736.00,"5,421.94","3,973,252.00",34,10.69,107.00,0.20,2.00,0.63,"7,247.00","3,961.00"
14,BEDC,41.82,690.00,715.00,685.10,686.80,685.10,1.70,0.00,693.77,"28,865.00",686.13,"20,025,627.60",194,0.67,29.90,0.10,4.36,-1.01,"1,080.00",417.10
15,BFC,43.91,481.30,514.90,481.30,494.08,493.00,1.08,0.00,496.62,"14,228.00",490.93,"7,065,941.40",157,3.15,33.60,0.64,6.98,-0.51,951.60,456.00
16,BGWT,51.85,981.60,"1,041.00",962.00,"1,025.05","1,029.90",-4.85,0.00,994.41,"33,673.00",999.98,"33,484,933.00",359,25.07,79.00,2.51,8.21,2.99,"1,241.00",857.60
17,BHDC,31.98,478.60,508.00,478.60,494.24,492.10,2.14,0.00,498.85,"58,034.00",488.30,"28,950,457.70",298,5.94,29.40,1.22,6.14,-0.93,829.70,426.00
18,BHL,25.29,213.00,213.00,210.10,211.94,211.50,0.44,0.00,212.01,"89,102.00",211.23,"18,890,242.30",409,0.71,2.90,0.34,1.38,-0.03,520.00,202.20
19,BHPL,48.47,733.20,776.00,733.20,759.87,760.00,-0.13,0.00,755.13,"8,221.00",733.42,"6,207,883.20",138,26.45,42.80,3.61,5.84,0.62,"1,308.40",630.00
20,BNHC,33.01,505.00,510.00,504.10,507.22,508.00,-0.78,0.00,505.96,"3,448.00",504.54,"1,744,544.60",57,2.68,5.90,0.53,1.17,0.25,742.00,440.00
21,BNL,49.43,"16,316.80","16,412.00","16,085.10","16,085.40","16,085.10",0.30,0.00,"16,265.25",80.00,"16,000.00","1,301,220.00",8,85.40,326.90,0.53,2.03,-1.12,"22,500.00","14,900.00"
22,BNT,37.41,"12,337.00","12,400.00","12,337.00","12,400.00","12,400.00",0.00,0.00,"12,384.25",40.00,"12,331.10","495,370.00",3,68.90,63.00,0.56,0.51,0.13,"18,100.00","12,050.00"
23,BPCL,35.11,843.90,860.00,829.00,833.89,834.10,-0.21,0.00,845.95,"433,535.00",835.94,"366,749,334.10","1,417",-2.05,31.00,-0.25,3.74,-1.45,895.00,290.00
24,C30MF,27.57,9.60,9.80,9.60,9.70,9.70,0.00,0.00,9.64,"3,650.00",9.64,"35,179.00",8,0.06,0.20,0.62,2.08,0.64,10.92,8.65
25,CBBL,43.06,970.00,979.20,953.60,972.57,977.00,-4.43,0.00,961.48,"121,324.00",957.41,"116,650,181.10",537,15.16,25.60,1.58,2.68,1.14,"1,155.00",821.50
26,CFCL,44.96,523.80,544.80,523.80,533.38,536.00,-2.62,0.00,533.16,"9,872.00",534.45,"5,263,385.50",97,-1.07,21.00,-0.20,4.01,0.04,820.00,457.70
27,CGH,29.52,945.00,960.00,945.00,956.72,958.00,-1.28,0.00,955.79,"36,088.00",953.52,"34,492,700.20",249,3.20,15.00,0.34,1.59,0.10,"1,360.00",842.10
28,CHCL,24.92,525.00,534.90,525.00,526.85,526.00,0.85,0.00,529.41,"72,841.00",528.37,"38,562,995.50",651,-1.52,9.90,-0.29,1.89,-0.49,697.00,436.30
29,CHDC,49.90,"2,645.00","2,730.00","2,620.00","2,714.37","2,720.00",-5.63,0.00,"2,696.57","99,025.00","2,613.08","267,028,320.80",872,101.29,110.00,3.88,4.20,0.66,"2,829.00","1,064.00"
30,CHL,26.68,335.30,339.00,329.00,330.15,332.00,-1.85,-0.01,332.91,"43,968.00",328.76,"14,637,189.00",204,1.39,10.00,0.42,3.04,-0.83,599.70,276.00
31,CIT,35.35,"1,912.00","1,949.00","1,912.00","1,925.95","1,935.00",-9.05,0.00,"1,923.73","9,904.00","1,912.54","19,052,638.80",162,13.41,37.00,0.70,1.94,0.12,"2,700.00","1,869.00"
32,CITY,45.62,843.80,843.80,833.00,837.07,837.20,-0.13,0.00,838.36,"6,439.00",833.48,"5,398,204.50",81,3.59,10.80,0.43,1.30,-0.15,"1,168.50",731.10
33,CKHL,29.57,636.00,646.00,623.50,640.43,645.00,-4.57,-0.01,633.72,"5,507.00",625.00,"3,489,877.10",80,15.43,22.50,2.47,3.61,1.05,910.00,588.00
34,CLI,32.42,470.00,477.80,470.00,473.26,473.00,0.26,0.00,472.65,"41,605.00",470.18,"19,664,568.00",362,3.08,7.80,0.66,1.66,0.13,774.90,448.20
35,CMF2,29.24,9.70,9.70,9.70,9.70,9.70,0.00,0.00,9.70,100.00,9.65,970.00,1,0.05,0.00,0.52,0.00,0.00,10.68,8.15
